,CASE_SUBMITTED_DAY,CASE_SUBMITTED_MONTH,CASE_SUBMITTED_YEAR,DECISION_DAY,DECISION_MONTH,DECISION_YEAR,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_STATE,EMPLOYER_COUNTRY,SOC_NAME,NAICS_CODE,TOTAL_WORKERS,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_SOURCE,PW_SOURCE_YEAR,PW_SOURCE_OTHER,WAGE_RATE_OF_PAY_FROM,WAGE_RATE_OF_PAY_TO,WAGE_UNIT_OF_PAY,H-1B_DEPENDENT,WILLFUL_VIOLATOR,WORKSITE_STATE,WORKSITE_POSTAL_CODE,CASE_STATUS
94,13,3,2017,17,3,2017,H1B,PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC,FL,UNITED STATES OF AMERICA,ECONOMISTS,541611.0,100,Y,56638.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,56638.0,163000.0,Year,N,N,SC,29201,CERTIFIED
95,20,1,2017,26,1,2017,H1B,IBM INDIA PRIVATE LIMITED,NC,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,54151.0,1,Y,83013.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,84880.0,89901.0,Year,N,N,TX,77077,CERTIFIED
96,2,6,2017,8,6,2017,H1B,E2OPEN LLC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541990.0,1,Y,94890.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,94890.0,127700.0,Year,N,N,CT,6850,CERTIFIED
97,27,2,2017,3,3,2017,H1B,PRABHAV EGLOBAL SERVICES,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512.0,1,Y,74443.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,74443.0,0.0,Year,N,N,CA,95035,CERTIFIED
98,20,3,2017,24,3,2017,H1B,INTERGRAPH CORPORATION,AL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,54151.0,1,Y,68702.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,87568.0,0.0,Year,N,N,TX,77064,CERTIFIED
99,7,11,2016,14,11,2016,H1B,CAPGEMINI AMERICA INC,IL,UNITED STATES OF AMERICA,ANALYSTS,5416.0,3,Y,70616.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,70700.0,0.0,Year,Y,N,TX,77056,CERTIFIED
100,10,3,2017,16,3,2017,H1B,PRICOL TECHNOLOGIES INC,MI,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541330.0,1,Y,68370.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,68500.0,0.0,Year,Y,N,MI,48239,CERTIFIED
101,15,2,2017,22,2,2017,H1B,DELOITTE and TOUCHE LLP,PA,UNITED STATES OF AMERICA,ANALYSTS,54121.0,15,Y,49192.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,58198.0,0.0,Year,N,N,NY,14221,CERTIFIED
102,16,3,2017,22,3,2017,H1B,FULL CIRCLE ENGINEERING AND CONSTRUCTION MANAGEMENT LLC,LA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541330.0,1,Y,56722.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,N,N,LA,70471,CERTIFIED
103,3,3,2017,9,3,2017,H1B,BARCLAYS BANK DELAWARE,NY,UNITED STATES OF AMERICA,ANALYSTS,523110.0,1,Y,77189.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,110000.0,140000.0,Year,N,N,DE,19801,CERTIFIED
104,21,3,2017,27,3,2017,H1B,INTELETECH GLOBAL,FL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,54161.0,1,Y,62213.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,62500.0,0.0,Year,N,N,FL,32746,CERTIFIED
105,12,6,2017,16,6,2017,H1B,CAPITAL ONE SERVICES LLC,VA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,522210.0,1,Y,74402.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,77700.0,99900.0,Year,N,N,VA,23238,CERTIFIED
106,1,3,2017,7,3,2017,H1B,TATA CONSULTANCY SERVICES LIMITED,MD,UNITED STATES OF AMERICA,ENGINEERS,541511.0,1,Y,52166.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60700.0,87000.0,Year,Y,N,TN,37027,CERTIFIED
107,21,2,2017,27,2,2017,H1B,SYSTEMS TECHNOLOGY GROUP INC,MI,UNITED STATES OF AMERICA,ENGINEERS,541511.0,1,Y,31.15,Hour,OES,2016.0,OFLC ONLINE DATA CENTER,33.65,0.0,Hour,Y,N,MI,48126,CERTIFIED
108,28,2,2017,6,3,2017,H1B,H4STRATEGY INC,GA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,107474.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,110700.0,0.0,Year,N,N,WA,98052,CERTIFIED
109,10,2,2017,16,2,2017,H1B,PERFECT DENTAL LLC,MA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,621210.0,1,Y,110157.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,110157.0,0.0,Year,N,N,MA,1960,CERTIFIED
110,15,2,2017,22,2,2017,H1B,MASTECH DIGITAL ALLIANCES INC A MASTECH DIGITAL INC COMPANY,PA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,6,Y,104333.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,104333.0,119333.0,Year,Y,N,CO,80130,CERTIFIED
111,1,2,2017,7,2,2017,H1B,GOOGLE INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512.0,1,Y,105010.0,Year,Other,2016.0,RADFORD GLOBAL SURVEY,120000.0,0.0,Year,N,N,CA,94043,CERTIFIED
112,25,3,2017,30,3,2017,H1B,MYBLISS INC,VA,UNITED STATES OF AMERICA,ENGINEERS,541511.0,1,Y,63315.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,63315.0,0.0,Year,N,N,VA,22102,CERTIFIED
113,20,1,2017,26,1,2017,H1B,QUALCOMM TECHNOLOGIES INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,334220.0,25,Y,81390.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,81390.0,107400.0,Year,Y,N,MA,1803,CERTIFIED
114,3,10,2016,7,10,2016,H1B,ZEFR INC,CA,UNITED STATES OF AMERICA,MARKETING,516110.0,1,Y,127608.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,150000.0,0.0,Year,N,N,CA,90291,CERTIFIED
115,27,10,2016,2,11,2016,H1B,DB9 SERVICES LLC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,39.81,Hour,OES,2016.0,OFLC ONLINE DATA CENTER,46.33,0.0,Hour,Y,N,NJ,7068,CERTIFIED
116,30,12,2016,6,1,2017,E3 Australian,INFOSYS LIMITED,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,76170.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,87864.0,0.0,Year,,,CA,91367,CERTIFIED
117,13,3,2017,21,3,2017,H1B,MJ HOLDING COMPANY LLC,IL,UNITED STATES OF AMERICA,ANALYSTS,423920.0,1,Y,53872.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,N,N,IL,60638,CERTIFIED
118,31,3,2017,6,4,2017,H1B,HEMATO INSTITUTE INC,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,5417.0,1,N,26.8,Hour,OES,2017.0,OFLC ONLINE DATA CENTER,27.5,0.0,Hour,N,N,NY,10536,CERTIFIED
119,13,3,2017,17,3,2017,H1B,NS IT SOLUTIONS LLC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,5416.0,1,Y,54246.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,68432.0,0.0,Year,N,N,KY,40223,CERTIFIED
120,10,2,2017,16,2,2017,H1B,TECH MAHINDRA AMERICASINC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,69493.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,69493.0,0.0,Year,Y,N,OH,43016,CERTIFIED
121,21,3,2017,27,3,2017,H1B,INFOSYS LIMITED,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,45677.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,75378.0,0.0,Year,Y,N,WA,98101,CERTIFIED
122,3,3,2017,9,3,2017,H1B,THE CLUB AT ADMIRALS COVE INC,FL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,71391.0,1,Y,73091.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,90000.0,0.0,Year,N,N,FL,33477,CERTIFIED
123,7,4,2017,13,4,2017,H1B,YASH TECHNOLOGIES INC,IL,UNITED STATES OF AMERICA,IT MANAGERS,541512.0,1,Y,80995.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,80995.0,0.0,Year,Y,N,NJ,7922,CERTIFIED
124,16,6,2017,22,6,2017,H1B,BRIDGESTONE AMERICAS INC,TN,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,326299.0,1,Y,75941.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,83628.0,0.0,Year,N,N,TN,37214,CERTIFIED
125,7,4,2017,13,4,2017,H1B,GLOBUS IT INCORPORATED,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,78957.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,93600.0,0.0,Year,Y,N,TX,75038,CERTIFIED
126,11,3,2017,16,3,2017,H1B,TECH MAHINDRA AMERICASINC,TX,UNITED STATES OF AMERICA,FINANCE,541511.0,1,Y,59197.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,61800.0,0.0,Year,Y,N,NV,89706,CERTIFIED
127,1,3,2017,7,3,2017,H1B,VOYA SERVICES COMPANY,NY,UNITED STATES OF AMERICA,IT MANAGERS,525910.0,1,Y,69077.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,79985.0,0.0,Year,N,N,CT,6095,CERTIFIED
128,1,3,2017,7,3,2017,H1B,MAGIC DEVELOPMENT LLC,FL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,531390.0,1,Y,60757.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,60757.0,0.0,Year,N,N,FL,32801,CERTIFIED
129,24,2,2017,2,3,2017,H1B,SALESFORCECOM INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,136573.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,136573.0,0.0,Year,N,N,CA,94105,CERTIFIED
130,28,3,2017,3,4,2017,H1B,VHS UNIVERSITY LABORATORIES INC,MI,UNITED STATES OF AMERICA,MANAGERS,622110.0,1,Y,63773.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,79178.46,0.0,Year,N,N,MI,48235,CERTIFIED
131,23,12,2016,30,12,2016,H1B,RUTGERS THE STATE UNIVERSITY OF NEW JERSEY,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,611310.0,1,Y,102246.0,Year,CBA,2015.0,NONE,185100.0,0.0,Year,N,N,NJ,7103,CERTIFIED
132,8,2,2017,14,2,2017,H1B,MIREHAB PC,MI,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,621340.0,1,Y,62275.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,62275.0,0.0,Year,N,N,CA,92647,CERTIFIED
133,28,2,2017,6,3,2017,H1B,ACLARA SMART GRID SOLUTIONS LLC,VA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,76814.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,84000.0,0.0,Year,N,N,VA,20170,CERTIFIED
134,10,3,2017,16,3,2017,H1B,MINDTREE LIMITED,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,5,Y,52125.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,NJ,7039,CERTIFIED
135,14,3,2017,20,3,2017,H1B,TESLA INC,CA,UNITED STATES OF AMERICA,ENGINEERS,336111.0,1,Y,101816.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,112000.0,0.0,Year,N,N,CA,94538,CERTIFIED
136,23,3,2017,29,3,2017,H1B,ENSIS TECHNOLOGIES INC,NC,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,59218.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,N,N,CA,92630,CERTIFIED
137,20,10,2016,26,10,2016,H1B,CAPGEMINI AMERICA INC,IL,UNITED STATES OF AMERICA,ANALYSTS,5416.0,2,Y,67038.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,67038.0,0.0,Year,Y,N,IA,50131,CERTIFIED
138,23,3,2017,29,3,2017,H1B,TECHNOVISION SOLUTION LLC,MI,UNITED STATES OF AMERICA,FINANCE,541511.0,1,Y,54704.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,N,N,MI,48335,CERTIFIED
139,14,12,2016,20,12,2016,H1B,NVIDIA CORPORATION,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,334111.0,50,Y,94563.0,Year,Other,2016.0,RADFORD GLOBAL SURVEY,94563.0,107364.0,Year,N,N,CA,95050,CERTIFIED
140,23,3,2017,29,3,2017,H1B,NIXSOL INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,83346.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,94900.0,0.0,Year,Y,N,CA,92121,CERTIFIED
141,20,1,2017,26,1,2017,H1B1 Chile,SWIFT BEEF COMPANY A JBS USA SUBSIDIARY,CO,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,311611.0,1,Y,50211.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,54000.0,0.0,Year,,,CO,80634,CERTIFIED
142,14,2,2017,21,2,2017,H1B,YELLOWPAGESCOM LLC,CA,UNITED STATES OF AMERICA,MANAGERS,541890.0,1,Y,75941.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,75941.0,0.0,Year,N,N,CA,91203,CERTIFIED
143,4,5,2017,10,5,2017,H1B,UNIVERSITY OF CALIFORNIA DAVIS,CA,UNITED STATES OF AMERICA,HUMAN RESOURCES,611310.0,1,Y,50267.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60800.0,0.0,Year,N,N,CA,95616,CERTIFIED
144,20,3,2017,24,3,2017,H1B,INTERANA INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,511210.0,1,Y,136573.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,136573.0,160000.0,Year,N,N,CA,94063,CERTIFIED
145,15,2,2017,22,2,2017,H1B,KLA TENCOR CORPORATION,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,333314.0,1,Y,109512.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,131680.58,0.0,Year,N,N,CA,95035,CERTIFIED
146,4,3,2017,9,3,2017,H1B,SLACK TECHNOLOGIES INC,CA,UNITED STATES OF AMERICA,ENGINEERS,517910.0,1,Y,98987.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,114000.0,171000.0,Year,N,N,CA,94103,CERTIFIED
147,8,3,2017,14,3,2017,H1B,TATA COMMUNICATIONS AMERICA INC,NJ,UNITED STATES OF AMERICA,ENGINEERS,517110.0,1,Y,124322.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,149479.0,0.0,Year,N,N,NJ,7747,CERTIFIED
148,14,11,2016,18,11,2016,H1B,PRICEWATERHOUSECOOPERS LLP,FL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541611.0,1,Y,56451.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,74500.0,0.0,Year,N,N,NY,11747,CERTIFIED
149,3,5,2017,9,5,2017,H1B,ERNST and YOUNG US LLP,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541211.0,1,Y,104832.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,127569.0,0.0,Year,N,N,VA,22102,CERTIFIED
150,29,9,2016,5,10,2016,H1B,SALESFORCECOM INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,115211.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,115211.0,0.0,Year,N,N,CA,94105,CERTIFIED
151,9,3,2017,15,3,2017,H1B,KPMG LLP,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,54121.0,1,Y,55765.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,62000.0,92000.0,Year,N,N,NY,10154,CERTIFIED
152,14,3,2017,20,3,2017,H1B,ADVANCED KNOWLEDGE TECH LLC,TX,UNITED STATES OF AMERICA,ANALYSTS,541519.0,1,Y,79331.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,90000.0,0.0,Year,Y,N,NC,28117,CERTIFIED
153,16,1,2017,20,1,2017,H1B,ERNST and YOUNG US LLP,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541211.0,1,Y,76170.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,95163.0,0.0,Year,N,N,NY,10036,CERTIFIED
154,13,3,2017,17,3,2017,H1B,FIUNEX INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541330.0,1,Y,59405.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,65000.0,0.0,Year,N,N,NY,12801,CERTIFIED
155,5,5,2017,11,5,2017,H1B,DEVELOPONBOX LLC,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,517510.0,1,Y,71386.0,Year,Other,2017.0,OFLC ONLINE DATA CENTER,78000.0,0.0,Year,N,N,NY,11801,CERTIFIED
156,15,12,2016,21,12,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121.0,1,Y,77272.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,122300.0,0.0,Year,N,N,CA,92614,CERTIFIED
157,8,3,2017,14,3,2017,H1B,VSION TECHNOLOGIES INC,TX,UNITED STATES OF AMERICA,MARKETING,541511.0,1,Y,53206.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,70000.0,0.0,Year,Y,N,TX,78613,CERTIFIED
158,8,3,2017,14,3,2017,H1B,PRIMUS ACCOUNTING and TAX LLC,GA,UNITED STATES OF AMERICA,DESIGNERS,541211.0,1,N,23.03,Hour,OES,2017.0,OFLC ONLINE DATA CENTER,23.03,0.0,Hour,N,N,GA,30096,CERTIFIED
159,27,2,2017,3,3,2017,H1B,RANDSTAD TECHNOLOGIES LLC,MA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,90646.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,120000.0,0.0,Year,N,N,VA,22102,CERTIFIED
160,10,1,2017,17,1,2017,H1B,COMPUTERS COMMUNICATIONS AND CONTROLS INC,LA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541519.0,1,Y,76170.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,80434.0,80434.0,Year,N,N,LA,70115,CERTIFIED
161,2,3,2017,8,3,2017,H1B,EXILANT TECHNOLOGIES PRIVATE LIMITED,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,35.79,Hour,Other,2016.0,OFLC ONLINE DATA CENTER,38.7,0.0,Hour,Y,N,CA,94085,CERTIFIED
162,19,6,2017,24,6,2017,H1B,ZENSAR TECHNOLOGIES INC,IL,UNITED STATES OF AMERICA,SCIENTIST,541511.0,1,Y,94245.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,94245.0,115000.0,Year,Y,N,SC,29708,CERTIFIED
163,24,2,2017,2,3,2017,H1B,I2 IT SOLUTIONS INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,58510.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,80000.0,0.0,Year,Y,N,GA,30346,CERTIFIED
164,2,3,2017,8,3,2017,H1B,TECH TAMMINA LLC,VA,UNITED STATES OF AMERICA,ENGINEERS,541511.0,1,Y,63315.0,Year,Other,2016.0,OFLC ONLINE DATA CENTER,70000.0,0.0,Year,Y,N,VA,20170,CERTIFIED
165,2,11,2016,8,11,2016,H1B,INFOGROUP INC,NE,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541910.0,1,Y,92518.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,114964.4,0.0,Year,N,N,MA,1803,CERTIFIED
166,2,2,2017,8,2,2017,E3 Australian,HBG HEALTH INC,IL,UNITED STATES OF AMERICA,SCIENTIST,541613.0,1,Y,33280.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,35000.0,75000.0,Year,,,IL,60654,CERTIFIED
167,24,3,2017,30,3,2017,H1B,EMAESTRO TECHNOLOGIES INC,GA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541513.0,1,Y,70000.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,70000.0,0.0,Year,Y,N,TX,75052,CERTIFIED
168,13,1,2017,20,1,2017,H1B,SALESFORCECOM INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,134389.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,134389.0,0.0,Year,N,N,CA,94105,CERTIFIED
169,22,2,2017,28,2,2017,H1B,BLACKROCK FINANCIAL MANAGEMENT INC,DE,UNITED STATES OF AMERICA,ANALYSTS,523920.0,1,Y,90813.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,90813.0,100000.0,Year,N,N,NY,10022,CERTIFIED
170,4,3,2017,9,3,2017,H1B,HUDSON CONSULTING AND MANAGEMENT LLC,FL,UNITED STATES OF AMERICA,ENGINEERS,531390.0,1,N,23.47,Hour,Other,2016.0,OFLC ONLINE DATA CENTER,25.0,0.0,Hour,N,N,FL,33137,CERTIFIED
171,16,3,2017,22,3,2017,H1B,IPOLARITY LLC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,55910.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,Y,N,NJ,8854,CERTIFIED
172,15,3,2017,21,3,2017,H1B,FRIENDLY CONSULTANTS INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,60840.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,60840.0,0.0,Year,Y,N,PA,19044,CERTIFIED
173,7,10,2016,14,10,2016,H1B,ORION SYSTEMS INTEGRATORS LLC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,88483.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,95000.0,115000.0,Year,Y,N,NJ,8628,CERTIFIED
174,20,3,2017,24,3,2017,H1B,ANTRA INC,VA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,1,Y,66518.0,Year,OES,2015.0,OFLC ONLINE DATA CENTER,67000.0,0.0,Year,Y,N,VA,20191,CERTIFIED
175,1,12,2016,7,12,2016,E3 Australian,DPR CONSTRUCTION A GENERAL PARTNERSHIP,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,236220.0,1,Y,107016.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,113000.0,0.0,Year,N,N,CA,95128,CERTIFIED
176,28,3,2017,3,4,2017,H1B,VIBGYOR INC,GA,UNITED STATES OF AMERICA,MANAGERS,541511.0,4,Y,73091.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,74000.0,0.0,Year,N,N,CA,95131,CERTIFIED
177,20,3,2017,24,3,2017,H1B,EPSOFT TECHNOLOGIES LLC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,55474.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,60000.0,0.0,Year,N,N,TX,75234,CERTIFIED
178,21,11,2016,28,11,2016,H1B,COGNIZANT TECHNOLOGY SOLUTIONS US CORPORATION,TX,UNITED STATES OF AMERICA,ANALYSTS,541512.0,30,Y,86216.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,86216.0,0.0,Year,Y,N,MI,48034,CERTIFIED
179,31,3,2017,6,4,2017,H1B,TEXAS INSTRUMENTS INCORPORATED,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,33441.0,1,Y,130062.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,130062.0,0.0,Year,N,N,CA,95051,CERTIFIED
180,3,11,2016,9,11,2016,E3 Australian,ALFRESCO SOFTWARE AMERICAS INC,GA,UNITED STATES OF AMERICA,ANALYSTS,511210.0,1,Y,134389.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,135000.0,150000.0,Year,,,CA,94402,CERTIFIED
181,2,3,2017,8,3,2017,H1B,MIRACLE SOFTWARE SYSYTEMS INC,MI,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,85883.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,86000.0,0.0,Year,Y,N,MI,48374,CERTIFIED
182,8,5,2017,12,5,2017,H1B,GREAT EXPRESSIONS DENTAL CENTERS OF CENTERS OF GEORGIA PC,MI,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,621210.0,1,Y,97510.0,Year,OES,2017.0,OFLC ONLINE DATA CENTER,150000.0,0.0,Year,N,N,GA,30092,CERTIFIED
183,21,3,2017,27,3,2017,H1B,MOODYS INVESTORS SERVICE INC,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,56145.0,1,Y,65749.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,79800.0,0.0,Year,N,N,NY,10007,CERTIFIED
184,22,6,2017,28,6,2017,H1B,BANK OF THE WEST,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,522190.0,1,Y,186722.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,243836.64,0.0,Year,N,N,CA,94583,CERTIFIED
185,12,3,2017,16,3,2017,H1B,CIT BANK NA,CA,UNITED STATES OF AMERICA,IT MANAGERS,522110.0,1,Y,121950.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,125000.0,150000.0,Year,N,N,NJ,7039,CERTIFIED
186,22,3,2017,28,3,2017,H1B,CORPORATE SOLUTIONS GENERAL INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511.0,1,Y,60424.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,72000.0,0.0,Year,Y,N,FL,33431,CERTIFIED
187,16,2,2017,23,2,2017,H1B,TECH MAHINDRA AMERICASINC,TX,UNITED STATES OF AMERICA,ENGINEERS,541511.0,1,Y,69764.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,69764.0,0.0,Year,Y,N,MO,63101,CERTIFIED
188,24,2,2017,2,3,2017,H1B,TEXAS TECH UNIVERSITY,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,611310.0,1,Y,30930.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,68000.0,0.0,Year,N,N,TX,79409,CERTIFIED
189,28,2,2017,6,3,2017,H1B,CSC COVANSYS CORPORATION,VA,UNITED STATES OF AMERICA,ANALYSTS,541511.0,15,Y,57533.0,Year,OES,2016.0,OFLC ONLINE DATA CENTER,57533.0,0.0,Year,N,N,CA,91103,CERTIFIED
